Date,Bergen County,Middlesex County,Essex County,Hudson County,Monmouth County,Ocean County,Union County,Camden County,Passaic County,Morris County,Burlington County,Mercer County,Somerset County,Gloucester County,Atlantic County,Cumberland County,Sussex County,Hunterdon County,Warren County,Cape May County,Salem County
1/31/2012,403342.548,288254.4762,313122.5611,294160.3512,335905.5096,237717.204,312371.5018,166242.5861,275453.1248,376608.8522,211531.5718,226836.0987,381870.3397,192187.0009,184888.7237,142118.8074,221810.516,374299.5561,214788.3367,350915.7454,155392.1978
2/29/2012,403212.0255,286977.8976,312346.4589,292962.7728,334865.1348,237567.6512,310703.5457,165988.1355,275426.0322,376401.1678,211152.6452,226318.6916,380495.2342,192069.7459,185680.2208,141908.4139,219626.4236,372613.0694,213589.8926,351809.6193,155591.5458
3/31/2012,406059.3139,285968.8183,312631.2855,292916.9832,335114.0457,238540.6059,311045.5475,166612.887,276623.8625,378206.6663,211259.0396,226273.4769,378845.5064,192789.1075,187086.3708,143019.6644,219239.6003,370149.2124,214469.7009,353236.7776,156586.7153
4/30/2012,410205.1532,285056.5158,311988.6277,293481.2366,336149.1512,239886.9517,311748.232,167492.6937,278739.9389,380753.9248,211614.9969,226356.2629,376731.5757,193390.4019,188230.6524,145206.9029,219605.0759,368548.3658,215807.9547,353602.3706,157434.816
5/31/2012,413347.966,284627.1479,311412.0064,293924.9412,337486.9271,241367.5836,311328.612,167775.1491,280532.7088,382933.478,211912.7071,226039.2904,375437.3276,194090.0924,188667.1668,146416.3545,219623.0713,367953.2552,216722.0257,354090.4351,158218.4745
6/30/2012,414269.7557,283927.0185,310172.9897,293500.9884,338180.9934,242678.2892,310090.5631,166976.9916,281231.0727,384674.1154,211895.2758,225015.0146,373950.13,194005.5879,188604.6437,146319.5138,219253.0078,366692.9181,216873.6799,354431.4295,157859.2822
7/31/2012,414619.9365,283320.7014,309671.74,293147.4176,338566.6231,243848.5271,308578.2505,165578.9388,281366.2133,386023.4294,211492.7756,223620.1085,371958.6161,193363.1286,188677.9474,145758.7863,218983.0666,364957.7486,216625.3938,355859.233,156720.3878
8/31/2012,415134.7423,282132.7823,309361.3396,292187.8252,338725.7107,243973.7737,305976.0633,163411.15,280205.702,386853.6028,210638.412,221613.7213,370188.9072,191686.8945,188657.7391,145927.4436,218584.4284,362724.6788,215903.1385,357658.0741,154513.9202
9/30/2012,416357.4569,281655.8489,310128.4269,291951.288,339005.304,243946.3991,304456.3708,161874.7714,278727.4379,387234.2132,210216.8414,219884.7212,369144.3254,190693.1219,188814.6929,146648.2269,217590.3908,361802.9175,214959.4203,360300.1165,154009.2699
10/31/2012,417302.4891,281625.9808,310887.3407,291578.7034,339178.6434,243793.3141,303767.3043,160826.3878,277435.9148,387368.6276,209842.0371,218520.8887,369162.3605,190181.7823,188965.2245,147481.4565,216471.0342,361688.9126,214111.3628,362227.9133,154714.8216
11/30/2012,417593.7665,282322.7599,312145.6529,292770.837,339162.8451,244276.7849,304630.1351,160819.6858,276692.5454,387599.714,209761.6744,217994.052,369291.3229,190256.4537,189368.3432,147555.8152,215922.0882,362137.0991,213186.2803,363465.5074,156147.9212
12/31/2012,417443.8497,283080.0112,313600.6108,293823.4666,339397.8034,244756.527,304623.5876,161112.7401,276564.5925,387909.1233,209700.546,217525.1413,369562.219,190463.1045,189734.6324,147296.6418,215571.1414,362409.0938,212473.1999,364180.6213,156425.6158
1/31/2013,417487.1838,283834.1497,315192.0614,296285.2351,340083.5578,245428.0256,305176.4687,161424.799,277002.2127,388058.5839,209806.657,217301.7225,370199.1098,190404.4098,190176.7517,146009.0082,215412.6939,362609.181,211580.2689,364682.3853,156140.1594
2/28/2013,418397.8518,284113.9592,315912.5201,298606.1159,340821.4051,245612.2952,306463.1349,161852.4565,277969.7077,388317.2057,210108.2866,217454.5397,371076.9786,190423.098,190536.5743,144462.8912,214763.3641,363238.6567,211233.6076,365062.3577,155581.9516
3/31/2013,419667.7712,284387.7724,315510.6187,301618.9002,341196.3201,245211.1709,308503.962,162416.8713,278587.5879,388282.9172,209979.2144,218404.8864,371917.8331,190479.0091,190745.2277,143206.4521,214420.4471,363857.8262,210667.1567,364581.1195,155305.499
4/30/2013,421084.3651,284851.2109,315371.89,303974.5301,341894.304,245134.4254,310037.2943,163290.4134,278572.3587,389149.6973,210098.2381,219906.0138,372706.7388,191182.897,190588.7839,143127.1686,214460.0572,365145.8281,210560.2672,364063.6227,155363.4419
5/31/2013,422795.3503,286608.5748,315978.3699,306192.5643,343324.392,245447.4426,310944.3306,164195.0378,278518.0629,390662.7217,210667.0963,221834.1354,373658.4252,192492.3256,190330.3033,143706.0439,214829.5698,366988.556,210724.3447,363523.7424,156187.6859
6/30/2013,424476.1636,288576.5806,317167.2629,307483.4201,345194.0853,246423.147,311108.4239,164620.2513,278774.5368,393175.4341,211942.8678,223324.5514,374400.1589,193570.1744,189936.8294,144297.0223,215578.5979,368568.402,211666.0998,362947.7348,156139.3432
7/31/2013,426744.1667,290748.4405,318522.1341,308356.0186,347171.7501,247356.3942,311252.457,164686.9269,279613.2177,395948.487,213045.3828,224251.4325,374733.2138,194190.8129,189999.6591,144337.6401,216180.2247,369551.4083,212583.6763,362973.356,155337.8543
8/31/2013,429678.6858,292627.7472,319984.2282,309913.2116,349525.2464,248648.8967,311973.0343,164405.821,280936.6458,398643.0298,213588.6001,224752.1936,375778.8764,194389.4751,190377.0552,144683.1285,217121.3439,370366.8591,213552.9715,363819.0003,153707.5986
9/30/2013,433249.5265,294428.7386,321589.9423,312843.1274,351921.4637,250102.8747,314199.0084,164089.5359,282527.6073,400748.9302,213937.4168,225344.9415,376944.4476,194755.8108,191268.789,144793.0967,217369.0339,371522.6683,214403.6274,366229.8026,153516.7314
10/31/2013,437116.3695,295999.8545,323238.1261,316314.6199,354068.6359,251033.3798,316862.6625,164047.8351,284322.616,402401.4679,214477.7578,225976.5041,378743.0724,195521.8702,192222.833,145491.1645,217884.7694,373224.1706,215616.7504,368459.1207,154474.4288
11/30/2013,439479.1708,296760.3245,324305.8119,318650.2279,355088.6238,251446.2222,318736.4024,164352.0121,284955.2042,403436.7293,215143.3373,226595.0778,379570.4231,196183.5014,192758.558,145708.1199,218568.886,374550.5043,216456.9351,369394.5087,156413.3581
12/31/2013,441003.8524,297469.3945,325923.0858,319396.9242,356044.598,251384.4285,319572.2825,165114.3457,285450.6518,404832.9459,215723.4495,227032.5047,380801.8173,196718.9494,193044.794,145769.4028,219407.8895,375478.4262,217356.291,369548.6493,157486.1619
1/31/2014,441691.9092,298676.08,327811.9757,321098.6068,357964.1543,251706.6122,320885.5757,165900.0053,286278.9376,406588.25,216132.0417,227838.0031,382748.2269,196746.7821,193214.3313,145219.7234,220199.4746,376656.2568,218309.3062,369762.8722,158000.1495
2/28/2014,443516.7608,300394.1169,330769.9151,324164.8278,361143.1424,252517.6384,323094.7506,166902.2116,288273.975,409450.3373,216889.5825,229241.9846,385782.9845,196712.7728,193780.8478,144854.1765,220827.763,378596.1753,220002.8477,370795.5804,157894.1715
3/31/2014,446421.9777,302704.427,334238.0053,329033.2209,364751.2046,253847.8409,326101.2273,167960.2676,290989.1393,412277.7056,217659.3238,231463.963,389665.5065,196855.4419,194268.2896,144915.5152,221982.5472,381605.561,221744.0714,371882.8006,157702.3009
4/30/2014,450061.3083,304786.0588,338275.324,332730.5811,367887.5636,255653.3566,327977.4622,169049.0831,293251.6614,415548.8727,218717.9729,233558.5312,393662.2301,197214.1545,194746.3556,145456.8871,223323.4771,384840.4546,223318.7771,372344.1647,157700.1275
5/31/2014,452670.7239,307578.9399,342749.8818,335465.3417,370706.6695,257785.5494,329049.5643,170015.3728,295505.3591,418358.1603,219700.5154,235520.0273,396842.8331,198111.0047,195243.9277,145697.1888,224726.4149,387588.0713,224331.2243,372321.1997,158692.9595
6/30/2014,454041.8758,309507.501,346128.0748,336409.7098,372560.2237,259467.9184,328704.1209,170200.2871,296622.3664,420659.1226,220373.0531,236392.4558,398518.7048,198444.1043,195509.4455,145336.3854,225983.8406,388841.045,225117.0116,371212.6235,159472.2332
7/31/2014,454424.1159,310963.7115,348152.5924,337064.0311,373526.3406,260547.2867,328383.7081,170194.5152,296916.4799,421859.1492,220741.9041,236927.6936,398585.1437,198718.2145,195524.7162,144751.6177,226959.7248,388967.7496,225927.7504,370360.3003,159872.6864
8/31/2014,454971.5023,311168.9482,348546.0697,337999.7885,373827.2543,261195.6442,328026.4258,169585.5111,296594.0008,422300.6857,220715.3035,236591.1269,398442.4805,198621.1553,195559.1768,144450.5651,227592.3898,388488.8747,226671.7295,369958.3448,159103.5382
9/30/2014,455624.2424,311182.7341,348284.7855,339669.8907,374176.4788,261887.8937,329110.1337,168855.1082,296539.5843,422854.8055,220674.8802,236171.4694,398591.3802,198839.5133,195669.6343,144503.0088,227684.7354,388653.9759,227263.7291,370701.7343,158864.2644
10/31/2014,456195.8938,311135.3359,348150.9418,341169.8405,374398.7753,262187.7335,330313.7904,167890.4765,296738.0623,423515.4665,220431.1962,235430.1014,398960.6988,199172.9453,195593.9276,144495.4213,227505.8503,388679.6671,227771.1423,371702.9047,158729.0906
11/30/2014,456391.7,311263.8874,348325.2538,342761.5813,374412.0515,262097.8942,331473.1897,167172.3722,296932.8863,424611.7952,219987.1366,234575.2246,399148.3425,199388.051,195224.4115,144521.0273,227415.274,388760.7159,228200.9492,372563.0182,158959.0755
12/31/2014,456167.0642,311493.9905,349423.8716,343879.4545,374388.7852,261578.9158,331458.2663,167007.1803,296928.5845,425570.77,219603.5479,234070.3663,399147.0278,199688.5434,194754.2295,144464.8259,227123.3511,388464.3917,228485.9504,373372.1548,158639.0633
1/31/2015,455602.7967,311455.4244,350053.2462,345262.0116,375094.3132,261303.7435,331642.6944,166842.9217,296734.4461,426612.2894,218956.2096,233697.2114,399274.313,199652.4993,194273.295,143777.8869,226851.2537,388363.1576,228500.7725,372915.8473,158440.6083
2/28/2015,455506.0682,311403.8905,350332.2195,345943.2454,376317.7496,261218.0322,332234.351,166978.9998,296597.6712,427549.0033,218786.4212,233759.6637,399533.0161,199915.745,193907.8944,142717.2883,226884.4047,388348.7012,228845.9657,371858.6541,158418.2564
3/31/2015,456041.974,311537.6691,350363.3503,347983.4538,377674.094,261646.3211,333485.56,167312.3527,297155.4866,428214.6589,218577.3482,234191.5114,400041.2894,200266.3449,193787.4054,142216.808,227765.9011,389119.2663,229509.7822,369926.3876,158656.3307
4/30/2015,456860.5289,311845.1113,350542.434,349830.5162,378504.6937,262385.7481,334039.9918,167743.0353,297398.586,428320.3262,218833.3785,234867.556,400395.4956,200824.8163,193376.6722,142809.2777,228513.6866,390336.9193,230343.6056,368477.4313,158619.1729
5/31/2015,458010.4845,312699.6489,351484.4855,352437.1197,379301.9604,263649.6321,334250.4108,168231.993,297935.3573,428593.7186,219365.3642,235875.6223,400784.9743,201725.3096,193027.1072,144043.4198,229338.7524,391942.9583,231154.8134,367887.2769,158949.0597
6/30/2015,459268.1379,313200.2126,352234.2511,353078.0644,380398.4542,264909.7225,333644.6797,168433.9857,297829.4639,429233.4738,220155.7465,236486.0762,400802.7519,202232.3466,192414.2691,144806.8752,230544.5353,392741.4435,232029.2327,367438.8454,159160.9568
7/31/2015,461053.3044,313922.7566,353449.6707,353941.9137,381848.6716,265911.54,333423.7295,168987.4708,298551.7291,430254.368,220981.3459,236961.5231,400779.2154,202840.5993,192215.738,145329.1649,232109.0117,392664.475,233011.495,367781.4124,159370.5613
8/31/2015,463096.7011,314951.022,355044.8629,355476.8016,383710.5327,266595.3161,333512.8628,169281.6127,299830.1194,431450.3963,221648.6279,237357.6729,401054.2288,203248.0412,192045.5583,145943.4846,233637.3939,392627.3116,234193.0044,368774.3008,158671.1536
9/30/2015,465500.8534,316509.108,357377.9738,358897.9023,385665.8091,267445.9133,334800.1205,169677.5882,302014.9828,433202.1524,222541.122,237746.384,402148.9232,204244.5319,192084.0921,146561.1147,234502.2622,393533.4025,235444.2888,370925.2367,158379.3011
10/31/2015,468323.2406,318436.2859,360052.6945,363138.3018,387672.2824,268598.1341,335843.6296,169855.319,304829.029,435554.8594,223532.8536,238328.1307,403572.5608,205360.1559,192070.5725,147098.5166,235750.528,395222.5379,236896.2937,373843.8595,158611.1519
11/30/2015,470496.1991,320216.6568,362258.0226,367445.444,389288.708,270062.0459,336722.9939,169859.8377,307562.5109,437650.6266,224159.3979,238791.7593,404664.3936,206117.9563,191592.4431,147096.7742,237138.0737,396617.9715,237874.3355,375986.887,158995.7442
12/31/2015,472246.0518,321986.0577,364155.4131,371742.1987,390513.8492,271320.9597,337265.6592,169975.2516,309796.9254,439762.766,224301.6839,239309.0782,405231.1638,206708.6812,190914.1945,147396.3971,238135.1972,397422.2861,238553.3203,377808.4837,158803.7934
1/31/2016,472455.5437,323367.1148,365449.2307,375532.0995,391414.0765,272322.2212,338949.5962,169906.1555,311241.2527,441184.1026,224249.7048,239876.1742,405821.5395,206967.396,190381.9487,147739.9608,238340.4098,397566.8693,238995.5762,378752.9939,158472.7916
2/29/2016,472584.8608,324428.3592,366322.9552,378473.1065,392246.1943,272778.3449,340971.8673,169543.2093,312021.0998,442229.6687,224387.1146,240482.5921,406452.3693,206996.9961,189634.6003,147983.196,237695.985,397015.6345,239369.5432,379619.1,158597.9265
3/31/2016,472407.1424,324877.4018,366499.8825,380772.8739,392960.6647,272690.0853,342464.7876,168843.7834,312194.4534,442106.6757,224396.2379,241038.6834,407016.1643,206601.1151,188572.5253,147705.9011,237061.4073,395978.5683,239136.6193,379827.1939,159238.4908
4/30/2016,473172.638,325479.7193,366795.3759,383330.078,394020.2062,272528.9351,343585.8214,168776.448,312655.2816,441731.3886,224617.5638,241567.9771,408040.6522,206244.139,187276.5612,147384.2813,236582.6636,395587.5346,238505.6399,379570.6783,159606.5075
5/31/2016,474436.5936,325952.6162,367418.3203,385942.1709,395148.8591,272762.4164,344379.2457,169526.7856,313385.0985,441394.5337,224982.8213,241997.8904,409602.6512,206396.7802,186449.2594,147132.694,236485.589,396332.2381,237812.6042,379464.1533,159895.0983
6/30/2016,475910.3724,326410.3802,368646.8737,388530.1668,396361.1965,273514.0291,345046.1943,170548.4458,314414.3942,441447.9771,225863.7583,242727.7677,410927.2284,206842.2902,185881.8893,146977.5345,236692.8833,397414.1889,237630.9954,379278.8382,159653.5976
7/31/2016,477106.2032,326385.7484,369564.3982,390481.1599,397494.4626,274427.7362,345174.4555,171227.5949,314802.1004,441517.7168,226657.2641,243377.5851,411348.5693,207498.813,185284.4226,146837.87,236974.3863,398133.0438,237254.0059,379272.5265,159318.9894
8/31/2016,477309.7754,326360.5247,370378.7493,392683.7436,398157.1983,275149.2604,344905.1344,171549.6116,314978.2991,441090.1184,227317.6581,244011.8986,411004.6801,208085.9186,184052.3588,146795.4955,237221.1229,398122.5205,236952.2629,378971.7114,158325.7179
9/30/2016,477098.8484,326377.2546,370534.1416,394619.0528,398672.979,275494.2396,345101.4326,171529.3196,314858.2474,440374.5665,227587.8084,244255.2289,410583.2347,208391.2026,182112.6582,146923.146,236468.3366,397791.366,236481.3194,379073.9952,157617.9692
10/31/2016,477615.2668,326380.6079,370885.7801,396396.8816,399112.0848,275666.5933,345724.062,171562.4256,315194.8676,440221.2295,227680.8058,244379.1848,410886.5193,208548.6865,180068.9209,147241.6936,235637.1627,397808.1827,236415.1271,380427.68,157454.0826
11/30/2016,479023.748,326316.8156,371437.8059,397984.2144,399825.2791,275988.7013,346889.8235,171953.5782,315171.295,440817.2216,227402.4828,244729.2185,411808.2788,208459.6834,178468.6162,147645.948,235451.6856,398194.1373,236281.3506,382380.3638,158203.0209
12/31/2016,481319.8691,326855.8091,373365.4124,400690.8131,401082.7158,276938.0833,348942.8007,172732.9738,315676.7511,442346.359,227300.2916,245413.4666,413205.351,208576.6475,177910.7671,148183.4581,236186.793,399244.2701,236730.5391,384867.7691,158922.826
1/31/2017,482991.5678,327498.7749,375848.1738,403762.989,402453.3132,278129.6145,351201.6649,172871.9223,316067.411,443429.7289,226909.7911,245620.2564,414177.3699,208174.3967,177677.5605,147976.458,236507.8896,399971.3776,237217.4409,386187.6007,158941.8339
2/28/2017,484692.5478,328470.6432,378348.9255,407026.2323,404040.3325,279130.2575,354393.7193,172407.0684,316763.1005,444241.5805,226685.6911,245423.4556,415023.8824,207768.6082,177569.9114,147792.0919,235839.5322,400549.39,237979.0525,386985.6446,158480.0084
3/31/2017,486121.6742,329271.7725,380322.0485,409762.3212,405550.5781,279892.5148,357442.3275,171963.5816,317418.0106,444420.3855,226221.7402,245027.2751,416148.4972,207484.978,177410.0201,147535.8271,234897.8515,400965.5738,238388.2756,386874.7436,158210.7939
4/30/2017,488243.1943,330863.3564,382492.1824,413220.9838,407282.3527,280867.2151,360728.0684,172161.7835,318270.8716,445131.7254,226624.1181,245585.6876,417658.5478,207970.9689,177597.4459,147787.5762,234203.5741,402640.8646,239078.5968,387661.8197,158383.9441
5/31/2017,490368.5166,332564.4217,384907.0627,416834.0967,409030.9688,281942.0751,363283.9408,172496.8881,319563.8631,446084.2577,227360.728,246564.5037,419436.1997,208713.0634,178022.9969,147601.7154,234107.998,404819.9245,240049.9588,389292.6591,158854.293
6/30/2017,492400.901,334303.9846,386968.6438,420376.1974,410810.8599,283017.4717,365228.8903,172860.1325,321407.4572,447416.3027,228501.0727,247690.5594,420814.2005,209281.0076,178735.2058,147261.9048,234742.142,406785.1938,241221.9956,391508.182,159062.0237
7/31/2017,493740.0794,335197.3596,387945.3459,423713.6293,412450.0595,283798.8381,366175.4565,173114.4863,323200.8795,448537.715,229070.7609,248397.0032,421916.0736,209453.003,179533.5425,147125.0025,236014.1484,407771.2087,241941.0343,393280.6471,159067.0311
8/31/2017,494800.0528,335621.9371,388132.7387,427456.5005,413829.8192,284455.3047,366589.9547,173465.8897,324903.3667,449263.5753,229320.3232,248489.6772,422491.1217,209481.8891,180579.7418,147534.5727,237317.526,408268.4876,242070.225,394566.2617,158748.6414
9/30/2017,495837.7412,335747.9909,388213.0649,431382.3355,415120.0768,285096.0013,367815.8011,173613.3836,326464.7239,449821.6833,229656.8642,248523.2975,423010.4865,209576.0503,181601.5441,147966.5891,238292.0122,408947.5529,241810.696,395488.425,159026.036
10/31/2017,497024.1022,336666.6509,388377.0547,435569.0322,416420.3683,285694.2865,369976.2191,173833.0932,328093.07,450532.6825,230261.3166,249002.3591,423527.1748,210000.8307,182786.0223,148145.5704,239255.1826,409564.6402,242236.1718,396554.3713,159927.6082
11/30/2017,498339.4929,338025.6651,389143.6314,439069.7332,417850.9647,286547.6995,373012.1649,174363.4117,329460.2293,451576.444,231062.5452,250525.7235,424311.9344,210487.1278,183996.2373,147876.7424,240436.54,409892.6223,242980.9558,397673.5094,161147.3145
12/31/2017,499448.9418,339836.3465,390666.3477,442670.7169,419236.8573,287196.4984,375226.4425,175032.7947,330319.5182,452411.9644,231608.4313,252074.6851,425001.0772,210947.5371,184773.2985,147495.9765,240898.5495,409290.1414,243895.4054,399105.5052,161798.107
1/31/2018,500196.2205,341333.9523,393286.9146,445434.9382,420969.6236,287940.7089,377156.3516,175493.1448,331259.7585,453091.3177,231725.9287,253347.8162,425855.6007,210891.585,185018.5992,147181.0766,241201.7313,408421.3791,244283.2215,400228.2447,161570.4412
2/28/2018,500566.3847,342801.2317,395862.1703,449175.303,422969.4928,288327.8356,379039.7778,175574.5543,332614.1072,453467.4892,231588.8695,253999.2667,426720.0405,210359.122,184817.5516,146848.493,241039.1735,407341.0771,244183.4897,400776.6359,160868.1105
3/31/2018,501719.4395,344304.2774,398453.2242,453233.1087,425612.4193,289121.3732,381307.7352,175918.8512,334483.708,454438.9268,231656.6746,255067.2626,428161.171,209828.2209,185127.5254,146523.0574,241778.9112,407593.1196,244311.6084,401402.7619,159995.8669
4/30/2018,503168.924,345802.0759,400469.635,456910.9365,427934.4872,289740.5356,383678.9834,176169.2597,336027.2439,455603.4498,231729.8574,256106.8989,429702.3241,209112.3119,185581.9926,145323.1893,242138.7964,408834.5124,244339.6312,402478.3618,158575.1881
5/31/2018,505195.3227,347225.6706,402438.7701,460584.5273,430099.3482,290782.3246,385452.5669,176323.6573,337333.0575,457219.5937,231907.8763,257234.2588,431410.6236,208677.878,186323.4393,144245.277,242227.9078,410671.5366,244760.9529,404482.7593,157578.8525
6/30/2018,506538.2974,348763.6268,403567.39,462995.4233,431946.6508,291796.4428,386738.6674,176035.7007,338502.6139,458413.2175,231975.444,257854.7126,432879.7673,208246.5608,187150.1009,143251.8807,241994.899,412672.0925,245156.8659,405988.3504,156638.8464
7/31/2018,508357.5254,350365.6428,404762.811,465701.591,434155.3772,293316.6894,387718.7951,176435.6273,340101.4791,459887.806,232783.819,258629.8421,434192.0734,208657.936,188623.2754,143641.6267,242714.3511,414394.4037,246286.7299,407579.7631,156827.1241
8/31/2018,509146.5657,351896.983,405661.3861,466852.0198,436262.5722,294359.3305,388360.4021,177254.5615,341638.0241,460957.1395,233737.6099,259060.6021,435115.6923,209341.1921,190394.9939,144620.0941,243968.1738,415982.9846,247413.8915,408795.7424,156433.8158
9/30/2018,509347.7467,352556.669,406559.2613,467621.6224,437894.5003,295007.9661,389117.0438,178255.8435,342513.5561,461652.893,234738.5499,259181.6354,435560.0197,210045.5216,191991.317,145554.065,245309.2036,416607.8833,248053.3922,410558.1614,155984.0167
10/31/2018,508698.2507,352772.7848,406760.2944,467122.5027,438880.9812,295125.6046,389433.6776,178757.9377,342789.7494,461659.0466,235216.2841,258785.2955,435507.193,210446.35,193327.5486,145865.1291,246196.0247,416335.0859,248070.5038,412249.2627,155385.957
11/30/2018,508837.8017,353189.053,407415.8194,466758.3398,439779.8615,295414.2633,390207.6794,179277.4064,343728.0326,461849.1508,235695.8721,258892.5843,435393.094,210714.5915,194520.2101,145809.0972,247582.4258,415853.2606,248172.0949,413857.9497,155113.9537
12/31/2018,509335.8025,354036.6581,408642.808,466664.9998,440708.3567,295858.7799,390983.7006,179759.2476,345181.1742,462226.7624,236211.6138,259432.1729,435415.6378,210901.1664,195666.944,145773.0742,249069.2242,415220.2579,248332.4412,415110.4696,154984.8216
1/31/2019,509676.2746,355538.5401,410381.1022,468344.1792,441530.6739,296558.5252,392606.0927,180563.1342,347326.3198,462337.9481,237092.3335,260523.5019,435568.5728,211189.5194,196967.5066,146665.1206,250543.183,414640.1234,248742.4881,416293.0064,155015.9645
2/28/2019,509975.5978,357126.1384,412606.9122,470634.5635,442455.8532,297575.5296,394845.381,181613.4429,349864.3922,462457.7388,238215.4046,261589.0689,436066.5467,212068.5646,198623.3895,148308.0584,252247.0636,414326.9984,249357.2221,417940.843,155159.0189
3/31/2019,510581.5416,359449.0952,415212.76,473478.5779,443478.1528,298912.5154,397797.5063,183175.2095,353066.1753,463163.1612,239646.5729,262856.5481,437050.5368,213522.189,200605.2428,150168.7824,254185.6291,414547.9533,250386.6585,419784.1147,155638.6218
4/30/2019,511747.5862,362219.0478,418259.9491,476352.6701,444792.7177,300558.2653,400769.3861,185020.561,356382.3513,464298.4516,241104.706,264163.4849,438443.3136,215207.545,202381.8314,151531.6166,256085.1751,415819.7641,251591.5493,421643.3497,156450.4381
5/31/2019,512364.7259,365093.1757,420195.2589,478653.2607,445807.14,301807.0639,402928.1616,186364.0366,358449.5262,465101.1683,242210.2952,265308.6749,439210.6149,216144.6433,203498.5294,151754.0045,256896.2019,416621.2271,252409.7129,422654.5873,157515.6365
6/30/2019,512920.377,367178.0303,421320.3134,480158.4091,446684.6664,302699.3045,403767.7615,187336.6335,359725.5006,465201.0858,243051.8132,266305.5719,439579.9401,216704.4923,204364.1352,151907.7358,257857.7368,417587.6203,253326.9751,423760.8806,158514.3017
7/31/2019,513083.7177,368207.6709,421457.5106,480763.4546,447067.7489,302903.4574,403455.8554,187722.2462,360560.0251,464760.2557,243486.8078,266717.1483,439288.2002,216799.4538,205032.8363,151462.3903,258997.3128,417784.8096,253925.7876,424696.573,159016.7488
8/31/2019,513234.0834,368690.3688,421703.1876,481014.5574,447094.212,303053.148,402521.115,188092.0358,361392.8719,464147.0198,243785.3048,266907.9021,439084.7278,217094.2392,205830.6229,151122.1784,260355.7497,418309.0053,254597.9808,426151.0791,159362.8192
9/30/2019,512963.1549,368951.1303,421807.2152,481124.5771,446490.53,302992.2262,401704.8413,188365.1907,361740.9264,463332.7618,244062.5238,266862.1826,438627.4267,217326.802,206509.1851,150659.4314,261302.6766,418227.3838,255029.2916,427714.9135,159959.5405
10/31/2019,513409.993,369664.8227,422875.9028,482305.5757,446455.301,303207.7139,401614.146,188942.9249,362341.7323,463175.9199,244605.803,267332.4234,438289.0662,217851.0423,207574.0806,150863.3725,262071.7859,418083.0569,255830.7662,430137.1319,160956.7051
11/30/2019,514513.0355,371113.0614,424760.2982,484134.9726,447364.0833,304020.2072,402819.0406,190022.7674,363865.8141,463515.8975,245719.5745,268391.4392,438341.7575,218874.6742,209062.7044,151818.5823,263600.1001,417808.0378,256910.9542,432308.9618,162343.8691
12/31/2019,515969.2839,373032.2511,427010.8862,486641.8442,448950.0593,305123.788,405292.2713,191445.6047,366141.9875,464298.0108,247029.8611,269903.7558,438620.9385,220221.0713,210676.7501,153274.8858,265066.634,417722.0247,258350.6781,434371.0555,163713.2406
1/31/2020,518189.5067,374882.7896,429739.9759,489373.9007,450766.5299,306976.0953,408444.9369,193408.4923,368880.4927,465701.0915,249056.1702,271461.164,440102.4037,222074.5336,212302.9634,155166.7926,266851.3124,418617.3351,260178.2722,436409.5572,165468.9956
2/29/2020,520852.8939,376199.4402,432736.3069,492231.6119,452173.3584,308803.2888,411077.0227,195482.123,370982.3742,467256.7345,251301.5593,273058.7744,442178.9263,224183.6158,213629.5261,156944.7434,268316.4369,419995.0976,262369.6722,439808.312,167372.7575
3/31/2020,524413.2549,377553.2725,436624.6229,495569.3494,454005.4689,311444.5957,413479.6773,197938.9959,373283.9919,469286.4668,254174.9818,275267.0691,445341.4114,226697.9765,215368.5934,158747.8491,270577.1368,422337.0603,264960.8494,444015.6897,169633.2475
4/30/2020,527606.4176,379121.042,440847.2628,498688.7302,455834.8157,313567.1385,415793.0048,200398.7978,375389.1327,471081.9668,256876.7847,277635.351,448198.0092,229232.7129,217069.3613,160825.7304,272896.6374,424533.2327,267432.3334,448158.731,172139.8578
5/31/2020,529801.2734,380322.0359,444313.1086,501106.076,457141.0356,315011.8185,417661.2027,202364.2003,376908.8708,472154.2168,258730.5452,279046.3473,450020.9373,230895.2982,218227.4302,162478.2743,274173.3217,425824.2972,269004.0514,451254.2923,173831.2457
6/30/2020,530380.2218,380803.1793,446109.7687,501727.1841,457097.1577,315307.9137,418159.6978,203635.7837,377655.1249,471776.0347,259420.3897,279276.0052,450215.8979,231469.5042,218679.3978,163459.4989,274312.3844,425737.8151,269405.9504,452852.9452,174762.0458
7/31/2020,529318.2617,381056.6309,446265.8537,500845.0048,456670.5131,315416.4748,417886.3386,204224.8311,377877.5647,470243.6146,259055.6727,279187.7905,449077.8438,231663.4116,218935.5244,163091.5995,273822.3517,424905.5832,268816.25,454206.7891,174478.4224
8/31/2020,529483.6416,382352.3607,446885.9812,500541.2809,458304.1797,316516.4515,418541.6884,205018.9844,379454.145,469995.6117,258884.9365,279558.4201,448887.6615,232177.8759,220149.4754,162745.2821,274799.797,425861.6656,268770.2156,456292.0609,174798.0859
9/30/2020,532143.1163,386301.2658,449361.3097,502668.4363,463203.5096,319467.2756,422097.5373,206563.1418,383142.0392,472564.0223,259941.1633,281365.7231,450795.9245,233838.1769,222602.7115,163320.7464,277913.5231,429317.0983,270597.0166,460668.4705,176364.9443
